ID,Location,Country,Flag,Time,PC_HEALTHXP,PC_GDP,USD_CAP,TOTAL_SPEND
697,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2009,26.661,1.961,356.225,1126.71
713,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2009,9.86,0.724,630.377,313.79
732,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2009,24.354,1.499,253.112,542.08
750,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2009,32.454,2.004,288.566,33330.88
766,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2009,9.983,1.022,450.574,7448.16
845,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2009,7.606,0.69,382.607,1847.5
875,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2009,24.574,1.619,311.849,11897.54
898,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2009,20.154,1.991,527.548,5575.26
924,PSE,Palestine,https://flagicons.lipis.dev/flags/4x3/pa.svg,2009,13.974,0.991,272.317,2038.46
934,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2009,29.429,2.342,540.515,2911.43
962,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2009,19.75,1.691,465.075,948.6
993,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2009,13.475,1.205,478.419,4448.59
1033,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2009,12.331,2.015,946.894,290480.12
15,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,2010,15.63,1.324,563.857,12422.76
54,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,2010,12.368,1.251,524.143,4383.62
82,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,2010,15.677,1.555,623.97,6798.52
126,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,2010,18.471,1.951,780.901,26554.75
176,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,2010,14.503,1.558,824.671,6452.98
212,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,2010,20.418,1.418,392.131,4107.34
242,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,2010,14.968,1.652,660.571,54019.47
282,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,2010,7.696,0.798,344.01,1908.46
321,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,2010,18.192,1.641,524.963,24451.15
331,EST,Estonia,https://flagicons.lipis.dev/flags/4x3/ee.svg,2010,20.458,1.296,280.186,373.06
344,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,2010,13.512,1.198,465.105,2494.52
398,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,2010,16.358,1.752,633.393,41187.97
459,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,2010,28.633,2.737,771.997,8585.64
483,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,2010,33.273,2.515,539.855,5398.56
539,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,2010,14.815,1.562,674.956,3077.9
548,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,2010,15.813,1.393,535.019,170.16
592,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2010,18.75,1.679,588.861,34906.16
637,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,2010,20.473,1.875,656.131,84030.7
661,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2010,26.205,1.705,517.801,25659.17
699,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2010,26.716,1.821,366.563,1135.35
708,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2010,9.668,0.68,617.448,313.02
731,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2010,25.794,1.586,279.009,585.24
748,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2010,31.497,1.896,287.049,33676.28
768,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2010,9.817,1.021,455.318,7565.29
841,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2010,7.653,0.682,395.456,1933.48
874,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2010,24.333,1.562,329.4,12531.3
897,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2010,19.269,1.892,517.697,5473.66
925,PSE,Palestine,https://flagicons.lipis.dev/flags/4x3/pa.svg,2010,13.577,0.957,276.113,2104.98
933,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2010,29.198,2.278,569.68,3071.39
955,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2010,19.847,1.699,472.268,967.48
994,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2010,13.301,1.129,470.326,4410.78
1032,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2010,11.938,1.957,946.859,292909.12
16,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,2011,15.311,1.315,580.921,12977.79
50,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,2011,12.473,1.236,546.783,4588.41
78,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,2011,15.345,1.547,638.092,7049.48
127,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,2011,18.32,1.872,778.209,26725.86
177,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,2011,14.439,1.562,873.221,6909.27
205,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,2011,20.432,1.426,410.511,4308.76
241,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,2011,14.255,1.532,654.053,52504.09
277,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,2011,7.819,0.797,354.029,1972.14
325,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,2011,17.78,1.617,518.368,24229.92
329,EST,Estonia,https://flagicons.lipis.dev/flags/4x3/ee.svg,2011,19.87,1.157,283.959,376.94
360,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,2011,12.919,1.156,470.342,2534.33
399,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,2011,16.072,1.724,647.845,42331.99
458,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,2011,30.742,2.797,731.159,8119.45
482,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,2011,35.001,2.653,603.042,6013.37
534,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,2011,14.415,1.432,651.311,2980.92
547,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,2011,15.148,1.309,516.634,164.81
591,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2011,18.544,1.638,595.488,35359.75
616,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,2011,18.911,2.008,718.256,91816.82
648,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2011,25.755,1.689,527.496,26341.38
705,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2011,26.038,1.692,386.589,1170.64
712,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2011,8.877,0.543,529.962,274.7
730,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2011,26.092,1.454,287.478,592.12
751,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2011,28.201,1.623,265.79,31652.94
769,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2011,9.53,1.003,461.879,7710.18
840,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2011,7.998,0.703,436.365,2161.35
872,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2011,24.148,1.505,343.987,13093.26
896,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2011,18.373,1.751,468.954,4951.01
926,PSE,Palestine,https://flagicons.lipis.dev/flags/4x3/pa.svg,2011,13.388,0.938,286.345,2223.7
932,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2011,28.72,2.131,550.42,2971.38
956,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2011,19.633,1.677,482.969,991.46
996,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2011,10.245,1.094,478.705,4523.39
1031,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2011,11.855,1.939,965.58,300935.91
17,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,2012,15.308,1.336,582.874,13247.71
56,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,2012,12.181,1.234,570.525,4809.52
84,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,2012,14.599,1.487,629.735,7007.85
128,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,2012,17.883,1.828,770.464,26774.04
168,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,2012,14.307,1.588,914.396,7312.3
204,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,2012,21.496,1.511,438.857,4612.73
240,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,2012,14.102,1.524,663.777,53384.81
278,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,2012,7.395,0.759,340.25,1902.53
324,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,2012,17.652,1.602,512.297,23961.7
330,EST,Estonia,https://flagicons.lipis.dev/flags/4x3/ee.svg,2012,20.15,1.174,305.562,404.17
361,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,2012,12.622,1.173,476.358,2578.99
400,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,2012,15.572,1.686,636.86,41816.09
457,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,2012,29.055,2.55,644.747,7121.24
481,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,2012,32.579,2.443,561.746,5572.72
535,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,2012,14.091,1.418,659.933,3027.04
546,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,2012,14.454,1.256,508.582,163.11
613,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2012,16.571,1.484,537.784,32019.51
638,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,2012,18.887,2.038,758.189,96766.9
649,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2012,24.809,1.669,535.718,26892.96
701,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2012,28.942,1.82,448.728,1340.7
711,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2012,8.56,0.563,548.101,291.01
733,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2012,25.519,1.383,293.962,598.01
752,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2012,28.765,1.704,289.344,34960.95
770,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2012,8.277,0.903,421.533,7062.77
839,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2012,7.733,0.679,443.629,2226.38
873,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2012,22.255,1.38,328.913,12519.47
893,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2012,16.638,1.555,411.465,4326.49
927,PSE,Palestine,https://flagicons.lipis.dev/flags/4x3/pa.svg,2012,13.213,0.941,298.796,2363.63
943,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2012,26.544,2.026,539.956,2919.85
957,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2012,20.247,1.767,509.632,1048.39
997,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2012,10.149,1.11,496.505,4726.42
1030,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2012,11.459,1.874,964.237,302768.85
18,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,2013,14.989,1.32,627.402,14503.87
51,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,2013,12.222,1.245,594.13,5037.85
85,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,2013,14.273,1.48,642.958,7190.08
129,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,2013,17.575,1.778,783.949,27560.08
179,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,2013,14.083,1.6,956.715,7739.2
206,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,2013,17.932,1.384,421.887,4435.83
239,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,2013,13.995,1.535,694.318,55993.7
279,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,2013,6.896,0.704,329.056,1847.63
323,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,2013,18.679,1.685,549.259,25606.48
328,EST,Estonia,https://flagicons.lipis.dev/flags/4x3/ee.svg,2013,19.327,1.164,319.351,420.9
362,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,2013,12.471,1.184,488.809,2658.62
401,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,2013,14.995,1.639,649.403,42859.67
427,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,2013,12.185,1.201,468.513,30044.91
456,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,2013,27.742,2.312,603.509,6617.6
480,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,2013,30.293,2.208,537.976,5322.24
536,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,2013,14.513,1.512,730.484,3358.98
545,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,2013,13.531,1.177,501.667,162.42
586,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2013,16.98,1.52,549.218,33081.57
639,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,2013,18.854,2.035,793.169,101085.42
650,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2013,23.622,1.631,531.999,26828.12
702,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2013,28.173,1.728,461.178,1364.02
710,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2013,8.424,0.552,563.787,306.34
729,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2013,26.284,1.419,321.85,647.77
753,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2013,27.35,1.645,283.955,34794.7
771,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2013,7.757,0.845,411.405,6913.43
838,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2013,7.589,0.678,453.76,2304.93
882,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2013,21.704,1.384,342.047,13011.53
892,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2013,15.613,1.419,395.927,4140.33
928,PSE,Palestine,https://flagicons.lipis.dev/flags/4x3/pa.svg,2013,12.924,0.915,313.203,2524.26
944,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2013,26.535,1.998,557.263,3016.68
958,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2013,20.358,1.783,526.46,1084.48
998,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2013,9.846,1.093,499.194,4792.45
1029,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2013,11.384,1.858,980.864,310154.01
19,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,2014,14.386,1.306,616.997,14475.18
49,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,2014,12.324,1.268,616.256,5263.8
86,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,2014,13.851,1.44,644.954,7229.33
121,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,2014,17.453,1.743,785.811,27931.31
180,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,2014,13.895,1.61,985.969,8073.75
202,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,2014,17.109,1.293,418.414,4403.95
238,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,2014,14.359,1.587,746.704,60469.96
280,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,2014,6.757,0.693,331.484,1870.72
296,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,2014,17.909,1.627,547.538,25450.05
327,EST,Estonia,https://flagicons.lipis.dev/flags/4x3/ee.svg,2014,18.703,1.162,331.543,435.83
363,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,2014,12.327,1.169,485.113,2649.45
396,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,2014,15.009,1.666,670.042,44445.2
428,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,2014,12.049,1.181,480.649,31056.25
455,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,2014,26.701,2.12,560.435,6104.49
479,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,2014,30.173,2.155,549.292,5419.57
537,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,2014,14.064,1.394,714.747,3300.15
544,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,2014,12.581,1.105,489.466,160.24
588,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2014,16.944,1.527,554.181,33688.19
640,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,2014,18.803,2.037,802.733,102168.65
652,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2014,22.87,1.629,548.01,27809.68
703,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2014,27.836,1.724,485.245,1422.92
709,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2014,8.192,0.513,561.164,312.19
728,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2014,26.845,1.473,351.889,701.59
754,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2014,27.011,1.537,277.229,34437.83
772,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2014,7.638,0.829,406.47,6855.12
842,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2014,7.49,0.7,459.597,2361.06
871,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2014,21.468,1.341,344.854,13108.5
895,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2014,15.398,1.389,400.196,4162.46
947,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2014,27.029,1.871,542.885,2941.7
959,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2014,18.606,1.589,492.577,1015.68
963,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2014,9.816,1.094,507.491,4920.69
1028,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2014,11.968,1.981,1081.402,344495.16
52,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,2015,12.407,1.28,632.737,5462.53
87,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,2015,14.209,1.489,678.971,7654.85
181,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,2015,14.014,1.69,1056.053,8746.65
203,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,2015,17.323,1.25,421.663,4446.88
237,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,2015,14.31,1.596,765.97,62569.49
281,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,2015,6.758,0.698,341.823,1942.75
303,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,2015,17.995,1.649,572.253,26579.83
326,EST,Estonia,https://flagicons.lipis.dev/flags/4x3/ee.svg,2015,18.22,1.187,343.486,451.82
364,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,2015,12.546,1.185,501.003,2745.26
402,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,2015,14.738,1.631,667.551,44474.96
424,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,2015,12.057,1.191,497.394,32394.7
474,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,2015,25.878,2.17,571.913,6188.6
478,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,2015,29.215,2.114,558.878,5501.05
538,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,2015,12.97,1.007,684.269,3200.21
543,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,2015,12.126,1.044,497.84,164.69
589,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2015,17.932,1.613,601.018,36500.17
653,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2015,21.427,1.584,543.152,27708.87
695,LTU,Lithuania,https://flagicons.lipis.dev/flags/4x3/lt.svg,2015,26.784,1.745,504.422,1465.3
720,LUX,Luxembourg,https://flagicons.lipis.dev/flags/4x3/lu.svg,2015,8.601,0.52,586.428,334.03
727,LVA,Latvia,https://flagicons.lipis.dev/flags/4x3/lv.svg,2015,26.761,1.542,383.852,759.08
755,MEX,Mexico,https://flagicons.lipis.dev/flags/4x3/mx.svg,2015,27.201,1.595,286.825,36108.67
773,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2015,7.865,0.841,416.594,7057.07
836,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2015,7.655,0.764,473.844,2458.59
870,POL,Poland,https://flagicons.lipis.dev/flags/4x3/pl.svg,2015,20.966,1.33,357.184,13568.14
894,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,2015,15.5,1.391,412.877,4276.61
931,RUS,Russia,https://flagicons.lipis.dev/flags/4x3/ru.svg,2015,22.939,1.286,309.9,44655.62
946,SVK,Slovakia,https://flagicons.lipis.dev/flags/4x3/sk.svg,2015,26.866,1.85,553.268,3000.82
960,SVN,Slovenia,https://flagicons.lipis.dev/flags/4x3/si.svg,2015,18.33,1.566,500.567,1032.94
1008,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,2015,9.851,1.085,518.78,5083.62
1027,USA,United States,https://flagicons.lipis.dev/flags/4x3/um.svg,2015,12.227,2.068,1162.399,373009.91
590,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,2016,17.831,1.594,604.675,36643.66
654,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,2016,20.235,1.553,552.176,28296.65
774,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,2016,8.024,0.843,432.136,7354.27
835,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,2016,7.539,0.789,501.15,2622.48